0.000000 10 0.100000
0.000000 300 0.003333
1.128703   1.190913   1.255598   1.322774   1.392450   1.464627   1.539303   1.616467   1.696104   1.778191   1.862701   
1.127266   1.189418   1.254045   1.321162   1.390779   1.462897   1.537514   1.614620   1.694199   1.776228   1.860682   
1.125831   1.187924   1.252493   1.319551   1.389109   1.461169   1.535727   1.612774   1.692295   1.774267   1.858664   
1.124397   1.186432   1.250942   1.317942   1.387441   1.459441   1.533941   1.610930   1.690392   1.772307   1.856647   
1.122964   1.184941   1.249393   1.316334   1.385774   1.457716   1.532156   1.609087   1.688491   1.770349   1.854632   
1.121532   1.183452   1.247845   1.314727   1.384108   1.455991   1.530373   1.607245   1.686592   1.768392   1.852618   
1.120102   1.181964   1.246298   1.313122   1.382444   1.454268   1.528591   1.605405   1.684693   1.766436   1.850605   
1.118673   1.180477   1.244753   1.311518   1.380781   1.452546   1.526811   1.603566   1.682796   1.764481   1.848594   
1.117246   1.178992   1.243209   1.309916   1.379120   1.450826   1.525032   1.601728   1.680901   1.762528   1.846584   
1.115820   1.177508   1.241667   1.308314   1.377460   1.449107   1.523254   1.599892   1.679006   1.760576   1.844575   
1.114395   1.176025   1.240126   1.306715   1.375801   1.447390   1.521478   1.598057   1.677113   1.758626   1.842568   
1.112972   1.174544   1.238586   1.305116   1.374144   1.445673   1.519703   1.596224   1.675222   1.756677   1.840562   
1.111550   1.173064   1.237048   1.303519   1.372488   1.443959   1.517929   1.594392   1.673332   1.754729   1.838557   
1.110130   1.171586   1.235511   1.301924   1.370834   1.442245   1.516157   1.592561   1.671443   1.752782   1.836554   
1.108710   1.170108   1.233976   1.300330   1.369181   1.440533   1.514386   1.590732   1.669555   1.750837   1.834552   
1.107293   1.168633   1.232442   1.298737   1.367529   1.438823   1.512617   1.588904   1.667669   1.748894   1.832551   
1.105876   1.167158   1.230909   1.297145   1.365879   1.437114   1.510849   1.587077   1.665785   1.746951   1.830552   
1.104461   1.165685   1.229378   1.295555   1.364230   1.435406   1.509082   1.585252   1.663901   1.745010   1.828554   
1.103047   1.164214   1.227848   1.293967   1.362582   1.433699   1.507317   1.583428   1.662019   1.743071   1.826558   
1.101635   1.162743   1.226319   1.292379   1.360936   1.431994   1.505553   1.581606   1.660138   1.741132   1.824562   
1.100224   1.161275   1.224792   1.290794   1.359291   1.430291   1.503791   1.579785   1.658259   1.739195   1.822568   
1.098814   1.159807   1.223266   1.289209   1.357648   1.428588   1.502030   1.577965   1.656381   1.737260   1.820576   
1.097406   1.158341   1.221742   1.287626   1.356006   1.426887   1.500270   1.576147   1.654505   1.735326   1.818584   
1.095999   1.156876   1.220219   1.286044   1.354365   1.425188   1.498512   1.574330   1.652630   1.733393   1.816594   
1.094593   1.155413   1.218697   1.284464   1.352726   1.423490   1.496755   1.572514   1.650756   1.731461   1.814606   
1.093189   1.153951   1.217177   1.282885   1.351089   1.421793   1.494999   1.570700   1.648883   1.729531   1.812618   
1.091786   1.152490   1.215658   1.281308   1.349452   1.420098   1.493245   1.568887   1.647012   1.727602   1.810632   
1.090384   1.151031   1.214140   1.279731   1.347817   1.418404   1.491492   1.567076   1.645143   1.725675   1.808648   
1.088984   1.149573   1.212624   1.278157   1.346183   1.416711   1.489741   1.565266   1.643274   1.723749   1.806665   
1.087585   1.148116   1.211109   1.276583   1.344551   1.415020   1.487991   1.563457   1.641407   1.721824   1.804683   
1.086188   1.146661   1.209596   1.275011   1.342920   1.413330   1.486242   1.561650   1.639542   1.719900   1.802702   
1.084792   1.145207   1.208084   1.273440   1.341291   1.411642   1.484495   1.559844   1.637677   1.717978   1.800723   
1.083397   1.143755   1.206573   1.271871   1.339663   1.409955   1.482749   1.558039   1.635815   1.716058   1.798745   
1.082003   1.142304   1.205064   1.270303   1.338036   1.408269   1.481004   1.556236   1.633953   1.714138   1.796768   
1.080611   1.140854   1.203556   1.268737   1.336411   1.406585   1.479261   1.554434   1.632093   1.712220   1.794793   
1.079220   1.139405   1.202049   1.267172   1.334787   1.404902   1.477520   1.552634   1.630234   1.710304   1.792819   
1.077831   1.137958   1.200544   1.265608   1.333164   1.403221   1.475779   1.550835   1.628377   1.708388   1.790847   
1.076443   1.136513   1.199040   1.264046   1.331543   1.401541   1.474040   1.549037   1.626521   1.706474   1.788875   
1.075056   1.135068   1.197538   1.262485   1.329924   1.399862   1.472303   1.547241   1.624666   1.704562   1.786905   
1.073671   1.133625   1.196037   1.260925   1.328305   1.398185   1.470567   1.545446   1.622813   1.702651   1.784937   
1.072287   1.132184   1.194537   1.259367   1.326688   1.396509   1.468832   1.543653   1.620961   1.700741   1.782970   
1.070904   1.130744   1.193039   1.257810   1.325073   1.394835   1.467099   1.541861   1.619111   1.698832   1.781004   
1.069523   1.129305   1.191542   1.256255   1.323458   1.393162   1.465367   1.540070   1.617261   1.696925   1.779039   
1.068143   1.127867   1.190046   1.254701   1.321846   1.391490   1.463636   1.538281   1.615414   1.695020   1.777076   
1.066764   1.126431   1.188552   1.253148   1.320234   1.389819   1.461907   1.536493   1.613567   1.693115   1.775114   
1.065387   1.124997   1.187059   1.251597   1.318624   1.388151   1.460179   1.534706   1.611722   1.691212   1.773154   
1.064011   1.123563   1.185568   1.250047   1.317016   1.386483   1.458452   1.532921   1.609879   1.689310   1.771195   
1.062637   1.122131   1.184078   1.248499   1.315408   1.384817   1.456727   1.531137   1.608036   1.687410   1.769237   
1.061263   1.120701   1.182589   1.246951   1.313802   1.383152   1.455004   1.529355   1.606195   1.685511   1.767281   
1.059891   1.119271   1.181102   1.245406   1.312198   1.381489   1.453281   1.527573   1.604356   1.683614   1.765326   
1.058521   1.117843   1.179616   1.243861   1.310595   1.379827   1.451561   1.525794   1.602518   1.681717   1.763372   
1.057152   1.116417   1.178132   1.242318   1.308993   1.378166   1.449841   1.524016   1.600681   1.679823   1.761420   
1.055784   1.114991   1.176648   1.240777   1.307393   1.376507   1.448123   1.522239   1.598846   1.677929   1.759469   
1.054417   1.113568   1.175167   1.239237   1.305794   1.374849   1.446406   1.520463   1.597011   1.676037   1.757519   
1.053052   1.112145   1.173686   1.237698   1.304196   1.373193   1.444691   1.518689   1.595179   1.674146   1.755570   
1.051688   1.110724   1.172207   1.236160   1.302600   1.371538   1.442977   1.516916   1.593348   1.672257   1.753624   
1.050326   1.109304   1.170729   1.234624   1.301005   1.369884   1.441264   1.515145   1.591518   1.670369   1.751678   
1.048965   1.107886   1.169253   1.233089   1.299412   1.368232   1.439553   1.513375   1.589689   1.668482   1.749734   
1.047605   1.106469   1.167778   1.231556   1.297820   1.366581   1.437843   1.511606   1.587862   1.666597   1.747791   
1.046247   1.105053   1.166305   1.230024   1.296229   1.364931   1.436135   1.509839   1.586036   1.664713   1.745849   
1.044889   1.103639   1.164832   1.228494   1.294640   1.363283   1.434428   1.508073   1.584212   1.662830   1.743909   
1.043534   1.102226   1.163361   1.226964   1.293052   1.361636   1.432722   1.506309   1.582389   1.660949   1.741970   
1.042179   1.100814   1.161892   1.225437   1.291466   1.359991   1.431018   1.504546   1.580567   1.659069   1.740032   
1.040826   1.099404   1.160424   1.223910   1.289881   1.358347   1.429315   1.502784   1.578747   1.657191   1.738096   
1.039474   1.097995   1.158957   1.222385   1.288297   1.356705   1.427614   1.501024   1.576928   1.655313   1.736161   
1.038124   1.096587   1.157492   1.220862   1.286715   1.355064   1.425914   1.499265   1.575110   1.653438   1.734228   
1.036775   1.095181   1.156028   1.219339   1.285134   1.353424   1.424215   1.497507   1.573294   1.651563   1.732296   
1.035427   1.093776   1.154565   1.217818   1.283554   1.351785   1.422518   1.495751   1.571479   1.649690   1.730365   
1.034081   1.092373   1.153104   1.216299   1.281976   1.350148   1.420822   1.493996   1.569666   1.647819   1.728436   
1.032736   1.090971   1.151644   1.214781   1.280399   1.348513   1.419127   1.492243   1.567854   1.645948   1.726508   
1.031392   1.089570   1.150185   1.213264   1.278824   1.346879   1.417434   1.490491   1.566043   1.644079   1.724581   
1.030050   1.088170   1.148728   1.211749   1.277250   1.345246   1.415742   1.488740   1.564234   1.642212   1.722656   
1.028709   1.086772   1.147273   1.210235   1.275677   1.343614   1.414052   1.486991   1.562426   1.640346   1.720732   
1.027369   1.085375   1.145818   1.208722   1.274106   1.341984   1.412363   1.485243   1.560620   1.638481   1.718809   
1.026031   1.083980   1.144365   1.207211   1.272536   1.340356   1.410675   1.483497   1.558815   1.636617   1.716888   
1.024693   1.082586   1.142913   1.205701   1.270968   1.338728   1.408989   1.481752   1.557011   1.634755   1.714968   
